Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2020-04-01,24.829994201660156,,46.96769332885742,27.25352668762207,87.34309387207031,254.47872924804688,28.75,,47.77333450317383,62.650001525878906,94.75,263.8500061035156,29.399999618530273,,48.79999923706055,65.4000015258789,97.8499984741211,273.29998779296875,28.549999237060547,,45.622222900390625,62.349998474121094,93.5,261.1499938964844,29.200000762939453,,47.54666519165039,65.0,97.8499984741211,270.0,1772834,,1838351,23338180,9875668,3044512
2020-04-03,24.70044708251953,,46.97206115722656,27.31878662109375,82.96441650390625,264.8468933105469,28.600000381469727,,47.77777862548828,62.79999923706055,90.0,274.6000061035156,29.149999618530273,,49.77777862548828,64.44999694824219,94.80000305175781,279.5,28.100000381469727,,44.44444274902344,62.20000076293945,88.875,258.29998779296875,29.0,,48.43555450439453,64.0,94.0,263.8500061035156,1378652,,2895401,24226254,13147474,4367888
2020-04-07,25.04590606689453,,46.48267364501953,29.03707504272461,88.44927215576172,301.256103515625,29.0,,47.279998779296875,66.75,95.94999694824219,312.3500061035156,29.75,,49.7599983215332,67.69999694824219,96.3499984741211,318.8999938964844,28.799999237060547,,46.72444534301758,65.0999984741211,91.5250015258789,290.0,29.75,,49.7599983215332,66.30000305175781,94.125,302.04998779296875,1885650,,3556867,45735662,9562862,12849762
2020-04-08,25.04590606689453,,47.448326110839844,30.581369400024414,88.91019439697266,337.4242248535156,29.0,,48.26222229003906,70.30000305175781,96.44999694824219,349.8500061035156,30.399999618530273,,48.63999938964844,73.4000015258789,100.0,366.70001220703125,28.549999237060547,,46.666664123535156,65.0,94.4000015258789,330.0,28.799999237060547,,48.41777801513672,65.94999694824219,95.75,334.0,2628257,,2505836,49394146,10275308,34940619
2020-04-09,24.8731746673584,,50.5113410949707,33.40895462036133,90.66165924072266,338.62982177734375,28.799999237060547,,51.377777099609375,76.80000305175781,98.3499984741211,351.1000061035156,29.600000381469727,,52.43555450439453,77.30000305175781,101.4749984741211,374.0,28.75,,48.45333480834961,72.80000305175781,97.5250015258789,348.0,29.149999618530273,,49.33333206176758,73.0,99.19999694824219,373.0,3963000,,2596905,41601771,6930346,21198837
2020-04-13,24.484533309936523,,48.52759552001953,34.06147766113281,87.20481872558594,341.1856994628906,28.350000381469727,,49.36000061035156,78.30000305175781,94.5999984741211,353.75,28.899999618530273,,52.88888931274414,79.44999694824219,99.0,364.8999938964844,28.200000762939453,,48.635555267333984,73.6500015258789,91.44999694824219,351.75,28.899999618530273,,51.5555534362793,77.5999984741211,99.0,364.8999938964844,1782834,,2223528,37469406,12384376,14945001
2020-04-15,25.00272560119629,,49.58063507080078,34.191978454589844,85.9833984375,327.0560607910156,28.950000762939453,,50.43111038208008,78.5999984741211,93.2750015258789,339.1000061035156,29.600000381469727,,52.35555648803711,83.19999694824219,96.80000305175781,358.0,28.350000381469727,,48.44888687133789,77.5999984741211,92.9000015258789,330.8500061035156,28.350000381469727,,49.77777862548828,79.5,95.0250015258789,354.5,4087115,,3722208,43610778,22652006,11480952
2020-04-16,25.305002212524414,,50.45453643798828,35.97552490234375,86.58257293701172,331.34796142578125,29.299999237060547,,51.31999969482422,82.69999694824219,93.92500305175781,343.54998779296875,29.600000381469727,,52.0,84.6500015258789,94.875,346.20001220703125,28.399999618530273,,49.42222213745117,77.1500015258789,90.0,329.1499938964844,28.850000381469727,,50.59555435180664,77.80000305175781,90.0,336.0,3600789,,1784610,54467290,43380846,7473616
2020-04-17,25.132272720336914,,52.87960433959961,36.58454132080078,86.1907958984375,321.94427490234375,29.100000381469727,,53.78666687011719,84.0999984741211,93.5,333.79998779296875,30.399999618530273,,54.83555603027344,87.0,96.875,352.0,28.950000762939453,,51.5555534362793,82.8499984741211,92.7750015258789,332.0,30.200000762939453,,52.8488883972168,87.0,96.25,349.0,4092763,,2974983,30167339,13212894,7835392
2020-04-20,25.477731704711914,,56.851478576660156,35.431758880615234,83.47142028808594,321.3655700683594,29.5,,57.82666778564453,81.44999694824219,90.55000305175781,333.20001220703125,30.299999237060547,,58.666664123535156,86.44999694824219,94.5,340.8999938964844,29.049999237060547,,52.4577751159668,80.80000305175781,90.07499694824219,330.20001220703125,29.149999618530273,,54.133331298828125,86.44999694824219,94.5,340.0,11500241,,3896122,33261919,16203026,9732675
2020-04-21,24.31180191040039,,53.05875778198242,34.1267204284668,82.06563568115234,331.97491455078125,28.149999618530273,,53.96888732910156,78.44999694824219,89.0250015258789,344.20001220703125,29.049999237060547,,57.77777862548828,79.5,89.94999694824219,349.8999938964844,28.0,,53.33777618408203,73.80000305175781,86.9000015258789,326.3500061035156,29.0,,57.33333206176758,77.4000015258789,89.5,329.75,4159450,,2009632,44068814,18086618,12650701
2020-04-22,24.570899963378906,,56.92138671875,33.10444641113281,82.29608154296875,319.6295166015625,28.450000762939453,,57.89777755737305,76.0999984741211,89.2750015258789,331.3999938964844,28.75,,58.488887786865234,77.19999694824219,89.75,340.8999938964844,28.0,,53.91555404663086,73.3499984741211,87.5250015258789,327.3999938964844,28.149999618530273,,54.22222137451172,75.94999694824219,88.5,340.0,4383029,,2902005,37108572,10621898,8464412
2020-04-23,24.5277156829834,,54.435150146484375,33.7569580078125,83.37922668457031,319.6777648925781,28.399999618530273,,55.36888885498047,77.5999984741211,90.44999694824219,331.45001220703125,28.799999237060547,,59.67555618286133,78.55000305175781,91.30000305175781,342.6000061035156,28.299999237060547,,54.666664123535156,76.5999984741211,88.55000305175781,330.04998779296875,28.450000762939453,,58.0444450378418,77.75,89.69999694824219,332.20001220703125,2417157,,2018700,24257769,11104460,7291158
2020-04-24,23.879976272583008,,56.89517593383789,33.909210205078125,81.92736053466797,324.982421875,27.649999618530273,,57.87111282348633,77.94999694824219,88.875,336.95001220703125,28.299999237060547,,59.06666564941406,80.25,90.4000015258789,344.0,27.600000381469727,,54.41777801513672,75.69999694824219,88.57499694824219,330.8999938964844,28.0,,54.49777603149414,76.80000305175781,89.9749984741211,333.25,3189565,,4706640,33734720,9282278,8615838
2020-04-27,23.707246780395508,,56.432010650634766,34.1267204284668,83.9092788696289,321.9925231933594,27.450000762939453,,57.400001525878906,78.44999694824219,91.0250015258789,333.8500061035156,27.950000762939453,,59.27555465698242,79.9000015258789,91.44999694824219,342.54998779296875,27.350000381469727,,56.70222091674805,78.1500015258789,87.75,325.6499938964844,27.799999237060547,,59.01333236694336,78.80000305175781,90.0,330.29998779296875,5446987,,1510200,16787545,18283250,9372941
2020-04-28,23.145872116088867,,57.86956787109375,33.43069839477539,82.82612609863281,314.37310791015625,26.799999237060547,,58.862220764160156,76.8499984741211,89.8499984741211,325.95001220703125,27.600000381469727,,59.46666717529297,78.80000305175781,91.4749984741211,339.54998779296875,26.600000381469727,,57.20000076293945,75.80000305175781,89.0,324.0,27.5,,57.91999816894531,78.5,91.05000305175781,335.1000061035156,6274030,,2254511,33514140,13329834,4882363
2020-04-29,23.361785888671875,,57.55495834350586,34.43123245239258,83.26399993896484,315.096435546875,27.049999237060547,,58.54222106933594,79.1500015258789,90.32499694824219,326.70001220703125,27.350000381469727,,60.88888931274414,79.94999694824219,91.2249984741211,330.70001220703125,26.700000762939453,,58.22222137451172,77.0,89.69999694824219,320.5,27.0,,59.5555534362793,77.05000305175781,90.05000305175781,325.0,4322727,,2000666,27243567,10060582,5451366
2020-04-30,23.534517288208008,,58.51188659667969,38.95536422729492,88.01141357421875,312.4441223144531,27.25,,59.51555633544922,89.55000305175781,95.4749984741211,323.95001220703125,27.75,,61.155555725097656,91.0,96.30000305175781,332.0,27.149999618530273,,58.666664123535156,81.5,91.7750015258789,321.29998779296875,27.399999618530273,,58.87111282348633,82.0,92.5,330.5,4760552,,3241136,63684205,17667854,5084577
2020-05-04,22.54131507873535,,53.89332580566406,34.77923583984375,87.59659576416016,318.4721374511719,26.100000381469727,,54.81777572631836,79.94999694824219,95.0250015258789,330.20001220703125,26.75,,61.511112213134766,83.69999694824219,95.6500015258789,337.25,26.0,,54.48444366455078,77.4000015258789,91.5250015258789,320.20001220703125,26.549999237060547,,58.97777557373047,82.6500015258789,92.25,323.95001220703125,3334752,,3826192,33174258,17140740,10069776
2020-05-05,22.02312469482422,,54.21229934692383,34.32248306274414,84.90025329589844,314.5177917480469,25.5,,55.1422233581543,78.9000015258789,92.0999984741211,326.1000061035156,26.5,,57.68888854980469,83.19999694824219,97.0,342.5,25.450000762939453,,54.400001525878906,78.5,91.0999984741211,324.29998779296875,26.5,,56.41777801513672,81.80000305175781,95.7249984741211,336.0,3831287,,9902081,29105285,13864778,8082678
2020-05-06,21.159475326538086,,53.8321533203125,34.561729431152344,86.21385192871094,315.2893371582031,24.5,,54.75555419921875,79.44999694824219,93.5250015258789,326.8999938964844,25.649999618530273,,56.52888870239258,80.9000015258789,94.0,330.70001220703125,24.399999618530273,,54.400001525878906,77.94999694824219,90.5,323.6000061035156,25.600000381469727,,56.52888870239258,79.69999694824219,92.8499984741211,328.95001220703125,5048379,,3385158,20995947,10885580,3448128
2020-05-07,20.814010620117188,,52.433921813964844,34.17022705078125,84.85415649414062,309.7917785644531,24.100000381469727,,53.33333206176758,78.55000305175781,92.05000305175781,321.20001220703125,24.75,,55.10222244262695,80.5999984741211,92.69999694824219,332.54998779296875,24.049999237060547,,50.844444274902344,78.05000305175781,90.5999984741211,320.29998779296875,24.5,,55.10222244262695,78.9000015258789,92.0,328.1499938964844,4227682,,6987262,15604986,11402138,4523263
2020-05-08,20.55491828918457,,54.216670989990234,33.66995620727539,84.80806732177734,309.84002685546875,23.799999237060547,,55.14666748046875,77.4000015258789,92.0,321.25,24.450000762939453,,55.53333282470703,80.80000305175781,93.0,327.45001220703125,23.600000381469727,,53.68888854980469,77.05000305175781,91.2750015258789,318.0,24.25,,53.68888854980469,80.5999984741211,92.5999984741211,323.5,2897417,,2516040,15997839,8227344,5409424
2020-05-11,20.598098754882812,,53.9370231628418,34.626983642578125,85.13070678710938,316.7360534667969,23.850000381469727,,54.862220764160156,79.5999984741211,92.3499984741211,328.3999938964844,24.100000381469727,,56.0,80.5,94.9749984741211,333.0,23.600000381469727,,53.351112365722656,78.0,92.05000305175781,325.20001220703125,24.0,,55.5555534362793,78.8499984741211,92.5,332.79998779296875,2550388,,3621723,33344496,8787666,5369042
2020-05-12,20.684463500976562,,54.50505828857422,38.73786163330078,86.21385192871094,312.2030029296875,23.950000762939453,,55.439998626708984,89.05000305175781,93.5250015258789,323.70001220703125,24.100000381469727,,55.991111755371094,90.5,94.0,330.20001220703125,23.25,,53.795555114746094,79.05000305175781,91.30000305175781,322.29998779296875,23.549999237060547,,55.022220611572266,79.44999694824219,92.0999984741211,325.95001220703125,2397272,,2395586,112769086,7030818,2547712
2020-05-13,21.677663803100586,,57.67730712890625,39.2598762512207,87.43526458740234,313.4085998535156,25.100000381469727,,58.666664123535156,90.25,94.8499984741211,324.95001220703125,25.75,,59.4577751159668,97.94999694824219,95.75,328.75,24.399999618530273,,55.28888702392578,88.5,92.57499694824219,321.1000061035156,25.75,,56.97777557373047,97.94999694824219,95.75,326.75,7005233,,3449238,145837778,10560968,2799973
2020-05-14,21.46175193786621,,56.23101043701172,38.781349182128906,85.72988891601562,324.8859558105469,24.850000381469727,,57.195556640625,89.1500015258789,93.0,336.8500061035156,25.299999237060547,,58.635555267333984,91.80000305175781,93.67500305175781,341.75,24.700000762939453,,56.71110916137695,87.75,91.55000305175781,322.6000061035156,25.0,,57.5555534362793,88.4000015258789,92.375,323.1000061035156,2628947,,2132865,38560045,10324394,10950024
2020-05-15,21.332204818725586,,55.30904769897461,40.43439483642578,84.71586608886719,320.401123046875,24.700000762939453,,56.25777816772461,92.94999694824219,91.9000015258789,332.20001220703125,24.950000762939453,,58.39555358886719,95.55000305175781,93.0,343.0,24.299999237060547,,55.82222366333008,88.19999694824219,91.32499694824219,330.0,24.850000381469727,,57.155555725097656,90.0,93.0,340.0,3201505,,2114876,75496773,6849030,5091000
2020-05-18,20.382184982299805,,54.76723098754883,40.2386474609375,83.97840881347656,312.4441223144531,23.600000381469727,,55.7066650390625,92.5,91.0999984741211,323.95001220703125,24.700000762939453,,56.61333465576172,95.6500015258789,92.5,335.6499938964844,23.200000762939453,,54.31111145019531,90.0999984741211,89.80000305175781,323.1499938964844,24.700000762939453,,56.19111251831055,93.94999694824219,91.0250015258789,332.5,4069503,,1578150,88007084,14454486,3086689
2020-05-19,19.77762794494629,,53.8321533203125,39.15111541748047,84.99242401123047,314.3248291015625,22.899999618530273,,54.75555419921875,90.0,92.19999694824219,325.8999938964844,23.850000381469727,,56.862220764160156,93.80000305175781,93.0,330.95001220703125,22.799999237060547,,54.400001525878906,89.55000305175781,89.0,321.3500061035156,23.649999618530273,,56.862220764160156,93.25,91.125,326.04998779296875,3836156,,2243002,36132629,11486668,2773188
2020-05-20,19.863994598388672,,52.682987213134766,38.520347595214844,85.24592590332031,325.80218505859375,23.0,,53.586666107177734,88.55000305175781,92.4749984741211,337.79998779296875,23.200000762939453,,55.33777618408203,90.55000305175781,92.94999694824219,339.0,22.649999618530273,,53.33333206176758,88.25,91.0999984741211,325.1000061035156,22.899999618530273,,54.231109619140625,90.05000305175781,92.5,326.79998779296875,2250707,,2392852,21380658,15415706,3302453
2020-05-21,20.036725997924805,,50.69049835205078,39.238121032714844,87.1587142944336,332.11956787109375,23.200000762939453,,51.560001373291016,90.19999694824219,94.55000305175781,344.3500061035156,23.600000381469727,,54.66222381591797,91.75,95.8499984741211,353.0,22.899999618530273,,51.30666732788086,88.1500015258789,91.69999694824219,339.3999938964844,23.0,,53.991111755371094,89.0,91.69999694824219,339.5,2766730,,3834585,31500030,14258230,10198978
2020-05-22,19.73444938659668,,50.92207717895508,38.75960922241211,87.11263275146484,334.3861083984375,22.850000381469727,,51.795555114746094,89.0999984741211,94.5,346.70001220703125,23.600000381469727,,52.28888702392578,90.4000015258789,95.42500305175781,350.5,22.649999618530273,,50.77777862548828,88.5999984741211,93.2249984741211,343.0,23.200000762939453,,51.5555534362793,90.0,94.5250015258789,346.0,3421837,,2297036,15804815,9177652,4851553
2020-05-26,19.77762794494629,,51.88336944580078,38.23759078979492,87.02045440673828,326.284423828125,22.899999618530273,,52.77333450317383,87.9000015258789,94.4000015258789,338.29998779296875,23.25,,53.68888854980469,90.25,96.5999984741211,351.8500061035156,22.850000381469727,,51.911109924316406,87.55000305175781,92.8499984741211,334.25,23.049999237060547,,52.084442138671875,89.5,94.5,348.0,1495192,,3399525,17956472,11822268,4063780
2020-05-27,20.079906463623047,,51.96638488769531,38.23759078979492,92.75882720947266,325.60931396484375,23.25,,52.8577766418457,87.9000015258789,100.625,337.6000061035156,23.5,,53.28444290161133,88.94999694824219,102.75,340.70001220703125,22.649999618530273,,52.56888961791992,86.25,93.8499984741211,333.0,22.899999618530273,,52.893333435058594,88.5,94.80000305175781,339.79998779296875,3265393,,1606106,17368542,36165936,2899592
2020-05-28,20.209455490112305,,53.49134063720703,39.129364013671875,91.8830795288086,326.091552734375,23.399999618530273,,54.40888977050781,89.94999694824219,99.67500305175781,338.1000061035156,24.0,,55.08888626098633,90.94999694824219,101.75,342.8999938964844,23.299999237060547,,53.02666473388672,88.05000305175781,98.0250015258789,333.3500061035156,23.299999237060547,,53.06666564941406,88.9000015258789,101.75,336.6000061035156,2766110,,3745755,22032858,24695246,2383250
